[    Mass   ]  [  Pressure ]  [Temperature]  [   Radius  ]  [  Density  ]  [   E_int   ]
1.8553584E+34  1.6859536E+04  1.5372976E+04  3.2722796E+13  8.5204523E-09  2.9680707E+12
1.8544725E+34  1.7883926E+04  1.5862659E+04  3.2645347E+13  8.7591476E-09  3.0626141E+12
1.8538558E+34  1.8602253E+04  1.6135024E+04  3.2592686E+13  8.9571718E-09  3.1151998E+12
1.8532186E+34  1.9349046E+04  1.6410132E+04  3.2539309E+13  9.1605686E-09  3.1683152E+12
1.8525603E+34  2.0125485E+04  1.6783003E+04  3.2485211E+13  9.3164756E-09  3.2403056E+12
1.8522203E+34  2.0528262E+04  1.6927793E+04  3.2457666E+13  9.4216468E-09  3.2682602E+12
1.8518803E+34  2.0932345E+04  1.6973726E+04  3.2430382E+13  9.5811062E-09  3.2771286E+12
1.8511778E+34  2.1771769E+04  1.7266320E+04  3.2374811E+13  9.7964537E-09  3.3336200E+12
1.8504522E+34  2.2644626E+04  1.7568227E+04  3.2318476E+13  1.0014106E-08  3.3919093E+12
1.8497027E+34  2.3552278E+04  1.7978190E+04  3.2261353E+13  1.0177988E-08  3.4710611E+12
1.8493156E+34  2.4023123E+04  1.8043862E+04  3.2232252E+13  1.0343676E-08  3.4837406E+12
1.8485289E+34  2.4985777E+04  1.8475996E+04  3.2173887E+13  1.0506546E-08  3.5671728E+12
1.8481292E+34  2.5477112E+04  1.8549604E+04  3.2144615E+13  1.0670641E-08  3.5813844E+12
1.8473037E+34  2.6497862E+04  1.8908462E+04  3.2084925E+13  1.0887536E-08  3.6506694E+12
1.8464514E+34  2.7559403E+04  1.9284827E+04  3.2024295E+13  1.1102711E-08  3.7233344E+12
1.8455714E+34  2.8663395E+04  1.9772822E+04  3.1962678E+13  1.1262478E-08  3.8175519E+12
1.8451172E+34  2.9236055E+04  1.9979479E+04  3.1931233E+13  1.1368668E-08  3.8574512E+12
1.8446630E+34  2.9810859E+04  2.0091861E+04  3.1900020E+13  1.1527345E-08  3.8791491E+12
1.8437253E+34  3.1005054E+04  2.0525051E+04  3.1836281E+13  1.1736084E-08  3.9627854E+12
1.8427575E+34  3.2247159E+04  2.1069659E+04  3.1771404E+13  1.1890741E-08  4.0679331E+12
1.8422581E+34  3.2891453E+04  2.1306448E+04  3.1738259E+13  1.1993529E-08  4.1136500E+12
